report_id	journal_id	authors	year	title	volume	pages	pubmed	notes	user_id
1257	137	Koo IC, Stephens RS.	2003	A developmentally regulated two-component signal transduction system in Chlamydia.	278	17314-17319	http://www.ncbi.nlm.nih.gov/pubmed/12600998?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1258	2	Laurence JS, LiWang AC, LiWang PJ.	1998	Effect of N-terminal truncation and solution conditions on chemokine dimer stability: nuclear magnetic resonance structural analysis of macrophage inflammatory protein 1 beta mutants.	37	9346-9354	http://www.ncbi.nlm.nih.gov/sites/entrez	n/a	1037
1259	52	Hou WH, Wang TY, Yuan BM, Chai YR, Jia YL, Tian F, Wang JM, Xue LX.	2004	Recombinant mouse canstatin inhibits chicken embryo chorioallantoic membrane angiogenesis and endothelial cell proliferation.	36	845-850	http://www.ncbi.nlm.nih.gov/pubmed/15592653?ordinalpos=6&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1260	14	Sharma SK, Goloubinoff P, Christen P.	2008	Heavy metal ions are potent inhibitors of protein folding.	1	1	http://www.ncbi.nlm.nih.gov/pubmed/18501191?ordinalpos=23&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	Epub ahead of print	1037
1261	9	Hijnen M, van Gageldonk PG, Berbers GA, van Woerkom T, Mooi FR.	2005	The Bordetella pertussis virulence factor P.69 pertactin retains its immunological properties after overproduction in Escherichia coli.	41	106-112	http://www.ncbi.nlm.nih.gov/pubmed/15802227?ordinalpos=5&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1262	210	Han B, Perelman N, Tang B, Hall F, Shors EC, Nimni ME.	2002	Collagen-targeted BMP3 fusion proteins arrayed on collagen matrices or porous ceramics impregnated with Type I collagen enhance osteogenesis in a rat cranial defect model.	20	747-755	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Han%20b,%20perelman%20N	n/a	1037
1263	137	Håkansson P, Dahl L, Chilkova O, Domkin V, Thelander L.	2006	The Schizosaccharomyces pombe replication inhibitor Spd1 regulates ribonucleotide reductase activity and dNTPs by binding to the large Cdc22 subunit.	281	1778-1783	http://www.ncbi.nlm.nih.gov/sites/entrez	n/a	1037
1264	9	Hurt JD, Tu C, Laipis PJ.	1998	Isolation and expression of murine carbonic anhydrase IV.	12	7-16	http://www.ncbi.nlm.nih.gov/pubmed/9473451?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1265	28	van Kimmenade A, Bond MW, Schumacher JH, Laquoi C, Kastelein RA.	1988	Expression, renaturation and purification of recombinant human interleukin 4 from Escherichia coli.	173	109-114	http://www.ncbi.nlm.nih.gov/pubmed/3281831?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1266	137	Hillger F, Herr G, Rudolph R, Schwarz E.	2005	Biophysical comparison of BMP-2, ProBMP-2, and the free pro-peptide reveals stabilization of the pro-peptide by the mature growth factor.	280	14974-14980	http://www.ncbi.nlm.nih.gov/sites/entrez	n/a	1037
1267	3	Hilyard KL, Reyburn H, Chung S, Bell JI, Strominger JL.	1994	Binding of soluble natural ligands to a soluble human T-cell receptor fragment produced in Escherichia coli.	91	9057-9061	http://www.ncbi.nlm.nih.gov/sites/entrez	n/a	1037
1268	137	Jonsson CB, Donzella GA, Roth MJ.	1993	Characterization of the forward and reverse integration reactions of the Moloney murine leukemia virus integrase protein purified from Escherichia coli.	268	1462-1469	http://www.ncbi.nlm.nih.gov/pubmed/8419346?ordinalpos=4&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1269	211	Zhu H, Liu W, Shi W, Xue Y, Kuai L, Ma Z.	2001	In vitro renaturation of recombinant human pro-urokinase expressed in Escherichia coli.	114	186-190	http://www.ncbi.nlm.nih.gov/pubmed/11780204?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1270	14	Hulmes JD, Seddon AP, Decker MM, Böhlen P.	1993	Comparison of the disulfide bond arrangements of human recombinant and bovine brain heparin binding neurite-promoting factors.	192	738-746	http://www.ncbi.nlm.nih.gov/pubmed/8484780?ordinalpos=3&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1271	8	Joucla G, Pizzut S, Monsan P, Remaud-Simeon M.	2006	Construction of a fully active truncated alternansucrase partially deleted of its carboxy-terminal domain.	580	763-768	http://www.ncbi.nlm.nih.gov/sites/entrez	n/a	1037
1272	9	Junn HJ, Youn J, Suh KH, Lee SS.	2005	Cloning and expression of Klebsiella phage K11 lysozyme gene.	42	78-84	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Junn%20HJ,%20youn%20j	n/a	1037
1273	9	Jung ST, Kim MS, Seo JY, Kim HC, Kim Y.	2003	Purification of enzymatically active human lysyl oxidase and lysyl oxidase-like protein from Escherichia coli inclusion bodies.	31	240-246	http://www.ncbi.nlm.nih.gov/pubmed/14550642?ordinalpos=4&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1274	9	Jung ST, Kim MS, Seo JY, Kim HC, Kim Y.	2003	Purification of enzymatically active human lysyl oxidase and lysyl oxidase-like protein from Escherichia coli inclusion bodies.	31	240-246	http://www.ncbi.nlm.nih.gov/pubmed/14550642?ordinalpos=4&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1275	212	Kolodny N, Kitov S, Vassell MA, Miller VL, Ware LA, Fegeding K, De La Vega P, Sacci JB Jr, Lanar DE.	2001	Two-step chromatographic purification of recombinant Plasmodium falciparum circumsporozoite protein from Escherichia coli.	762	77-86	http://www.ncbi.nlm.nih.gov/pubmed/11589461?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1276	9	Katoh S, Murata K, Kubota Y, Kumeta H, Ogura K, Inagaki F, Asayama M, Katoh E.	2005	Refolding and purification of recombinant OsNifU1A domain II that was expressed by Escherichia coli.	43	149-56	http://www.ncbi.nlm.nih.gov/pubmed/15978837?ordinalpos=4&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1277	8	Dahan D, Srikumar R, Laprade R, Coulton JW.	1996	Purification and refolding of recombinant Haemophilus influenzae type b porin produced in Bacillus subtilis.	392	304-308	http://www.ncbi.nlm.nih.gov/pubmed/8774868?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1278	2	Dekhil H, Wisner A, Marrakchi N, El Ayeb M, Bon C, Karoui H.	2003	Molecular cloning and expression of a functional snake venom serine proteinase, with platelet aggregating activity, from the Cerastes cerastes viper.	42	10609-10618	http://www.ncbi.nlm.nih.gov/sites/entrez	n/a	1037
1279	21	Kati WM, Sham HL, McCall JO, Montgomery DA, Wang GT,	1999	Inhibition of 3C Protease from Human Rhinovirus Strain 1B by Peptidyl Bromomethylketonehydrazides	362	363-375	n/a	n/a	1037
1280	122	Daniels BB, Askew SL, van de Venter M, Oosthuizen V.	2005	Production of biologically active recombinant human soluble CD23 and its effect on PBMCs isolated from hyper-IgE blood.	234	146-53	http://www.ncbi.nlm.nih.gov/sites/entrez	n/a	1037
1281	9	Arêas AP, Oliveira ML, Ramos CR, Sbrogio-Almeida ME, Raw I, Ho PL.	2002	Synthesis of cholera toxin B subunit gene: cloning and expression of a functional 6XHis-tagged protein in Escherichia coli.	25	481-487	http://www.ncbi.nlm.nih.gov/pubmed/12182829?ordinalpos=&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.SmartSearch&log$=citationsensor	n/a	1037
1282	141	Kerman A, Ananthanarayanan VS.	2005	Expression and spectroscopic characterization of a large fragment of the mu-opioid receptor.	1747	133-140	http://www.ncbi.nlm.nih.gov/pubmed/15680247?ordinalpos=3&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1283	53	Khan RH, Rao KB, Eshwari AN, Totey SM, Panda AK.	1998	Solubilization of recombinant ovine growth hormone with retention of native-like secondary structure and its refolding from the inclusion bodies of Escherichia coli.	1998	722-728	http://www.ncbi.nlm.nih.gov/pubmed/9758661?ordinalpos=&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.SmartSearch&log$=citationsensor	n/a	1037
1284	141	Kim YT, Song YH, Churchich JE.	1997	Recombinant brain 4-aminobutyrate aminotransferases overexpression, purification, and identification of Lys-330 at the active site.	1337	248-56	http://www.ncbi.nlm.nih.gov/sites/entrez	n/a	1037
1285	28	Kim YT, Downs D, Wu S, Dashti A, Pan Y, Zhai P, Wang X, Zhang XC, Lin X.	2002	Enzymic properties of recombinant BACE2.	269	5668-5677	http://www.ncbi.nlm.nih.gov/sites/entrez	n/a	1037
1286	106	Kimbita EN, Xuan X, Huang X, Miyazawa T, Fukumoto S, Mishima M, Suzuki H, Sugimoto C, Nagasawa H, Fujisaki K, Suzuki N, Mikami T, Igarashi I.	2001	Serodiagnosis of Toxoplasma gondii infection in cats by enzyme-linked immunosorbent assay using recombinant SAG1.	102	35-44	http://www.ncbi.nlm.nih.gov/pubmed/11705650?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1287	137	Kirchhofer D, Peek M, Li W, Stamos J, Eigenbrot C, Kadkhodayan S, Elliott JM, Corpuz RT, Lazarus RA, Moran P.	2003	Tissue expression, protease specificity, and Kunitz domain functions of hepatocyte growth factor activator inhibitor-1B (HAI-1B), a new splice variant of HAI-1.	19	36341-36349	http://www.ncbi.nlm.nih.gov/sites/entrez	n/a	1037
1288	1	Stone DB, Timmins PA, Schneider DK, Krylova I, Ramos CH, Reinach FC, Mendelson RA.	1998	The effect of regulatory Ca2+ on the in situ structures of troponin C and troponin I: a neutron scattering study.	281	689-704	http://www.ncbi.nlm.nih.gov/pubmed/9710540?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1289	14	Derunes C, Briknarova K, Geng L, Li S, Gessner CR, Hewitt K, Wu S, Huang S, Woods VI Jr, Ely KR.	2005	Characterization of the PR domain of RIZ1 histone methyltransferase.	333	925-934	http://www.ncbi.nlm.nih.gov/sites/entrez	n/a	1037
1290	14	Derunes C, Briknarova K, Geng L, Li S, Gessner CR, Hewitt K, Wu S, Huang S, Woods VI Jr, Ely KR.	2005	Characterization of the PR domain of RIZ1 histone methyltransferase.	333	925-934	http://www.ncbi.nlm.nih.gov/sites/entrez	n/a	1037
1291	96	Chung KM, Nybakken GE, Thompson BS, Engle MJ, Marri A, Fremont DH, Diamond MS.	2006	Antibodies against West Nile Virus nonstructural protein NS1 prevent lethal infection through Fc gamma receptor-dependent and -independent mechanisms.	80	1340-1351	http://www.ncbi.nlm.nih.gov/pubmed/16415011?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1292	137	Compaan DM, Gonzalez LC, Tom I, Loyet KM, Eaton D, Hymowitz SG.	2005	Attenuating lymphocyte activity: the crystal structure of the BTLA-HVEM complex.	280	39553-39561	http://www.ncbi.nlm.nih.gov/pubmed/16169851?ordinalpos=4&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1293	77	Degger B, Richardson N, Collet C, Upton Z.	2001	Production, in vitro characterisation, in vivo clearance, and tissue localisation of recombinant barramundi (Lates calcarifer) insulin-like growth factor II.	123	38-50	http://www.ncbi.nlm.nih.gov/pubmed/11551116?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1294	213	Graf R, Klauser S, Fukuoka SI, Schiesser M, Bimmler D.	2003	The bifunctional rat pancreatic secretory trypsin inhibitor/monitor peptide provides protection against premature activation of pancreatic juice.	3	195-206	http://www.ncbi.nlm.nih.gov/sites/entrez	n/a	1037
1295	21	Gutiérrez-González LH, Rojo-Domínguez A, Cabrera-González NE, Pérez-Montfort R, Padilla-Zúñiga AJ.	2006	Loosely packed papain prosegment displays inhibitory activity.	446	151-160	http://www.ncbi.nlm.nih.gov/pubmed/16427023?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1296	137	Gross CH, Abdul-Manan N, Fulghum J, Lippke J, Liu X, Prabhakar P, Brennan D, Willis MS, Faerman C, Connelly P, Raybuck S, Moore J.	2006	Nucleotide-binding domains of cystic fibrosis transmembrane conductance regulator, an ABC transporter, catalyze adenylate kinase activity but not ATP hydrolysis.	281	4058-4068	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Gross%20ch,%20Abdul-manan%20N	n/a	1037
1297	137	Gross CH, Abdul-Manan N, Fulghum J, Lippke J, Liu X, Prabhakar P, Brennan D, Willis MS, Faerman C, Connelly P, Raybuck S, Moore J.	2006	Nucleotide-binding domains of cystic fibrosis transmembrane conductance regulator, an ABC transporter, catalyze adenylate kinase activity but not ATP hydrolysis.	281	4058-4068	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Gross%20ch,%20Abdul-manan%20N	n/a	1037
1298	81	Gött P, Stohwasser R, Schnitzler P, Darai G, Bautz EK.	1993	RNA binding of recombinant nucleocapsid proteins of hantaviruses.	194	332-337	http://www.ncbi.nlm.nih.gov/pubmed/8480424?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1299	9	Guo YW, Chang TY, Lin KT, Liu HW, Shih KC, Cheng SH.	2001	Cloning and functional expression of the mucrosobin protein, a beta-fibrinogenase of Trimeresurus mucrosquamatus (Taiwan Habu).	23	483-490	http://www.ncbi.nlm.nih.gov/pubmed/11722187?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1300	214	Grigorenko V, Andreeva I, Börchers T, Spener F, Egorov A.	2001	A genetically engineered fusion protein with horseradish peroxidase as a marker enzyme for use in competitive immunoassays.	73	1134-1139	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=grigorenko%20v,%20andreeva%20i	n/a	1037
1301	183	García-Orozco KD, López-Zavala AA, Puentes-Camacho D, Calderón-de-la-Barca AM, Sotelo-Mundo RR.	2005	Recombinant bacterial expression of the lysozyme from the tobacco-hornworm Manduca sexta with activity at low temperatures.	27	1075-80	http://www.ncbi.nlm.nih.gov/pubmed/16132856?ordinalpos=2&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1302	101	Koo HM, Kim JH, Hwang IK, Lee SJ, Kim TH, Rhee KH, Lee ST.	2002	Refolding of the catalytic and hinge domains of human MT1-mMP expressed in Escherichia coli and its characterization.	13	118-124	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=Koo%20hm,%20kim%20jh	n/a	1037
1303	78	Kojima Y, Kobayashi M, Shimizu S.	2003	A novel lipase from Pseudomonas fluorescens HU380: gene cloning, overproduction, renaturation-activation, two-step purification, and characterization.	96	242-249	http://www.ncbi.nlm.nih.gov/sites/entrez	n/a	1037
1304	14	Kodym R, Henöckl C, Fürweger C.	2005	Identification of the human DEAD-box protein p68 as a substrate of Tlk1.	333	411-417	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=kodym%20r,%20henockl%20c	n/a	1037
1305	1	Klinke S, Zylberman V, Vega DR, Guimarães BG, Braden BC, Goldbaum FA.	2005	Crystallographic studies on decameric Brucella spp. Lumazine synthase: a novel quaternary arrangement evolved for a new function?	353	124-127	http://www.ncbi.nlm.nih.gov/pubmed/16165152?ordinalpos=3&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1306	2	Kleine T, Bartsch S, Bläser J, Schnierer S, Triebel S, Valentin M, Gote T, Tschesche H.	1993	Preparation of active recombinant TIMP-1 from Escherichia coli inclusion bodies and complex formation with the recombinant catalytic domain of PMNL-collagenase.	32	14125-14131	http://www.ncbi.nlm.nih.gov/sites/entrez	n/a	1037
1307	201	Klimczak LJ, Collinge MA, Farini D, Giuliano G, Walker JC, Cashmore AR.	1995	Reconstitution of Arabidopsis casein kinase II from recombinant subunits and phosphorylation of transcription factor GBF1.	7	105-115	http://www.ncbi.nlm.nih.gov/sites/entrez	n/a	1037
1308	215	Klein H, Löschner B, Zyto N, Pörtner M, Montag T.	1998	Expression, purification, and biochemical characterization of a recombinant lectin of Sarcocystis muris (Apicomplexa) cyst merozoites.	15	147-153	http://www.ncbi.nlm.nih.gov/pubmed/9557874?ordinalpos=3&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1309	14	Kim KT, Mok MT, Edwards MR.	2005	Protein kinase B from Giardia intestinalis.	334	333-341	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=kim%20kt,%20mok	n/a	1037
1310	14	Kim EJ, Park HJ, Park TH.	2003	Inhibition of apoptosis by recombinant 30K protein originating from silkworm hemolymph.	308	523-528	http://www.ncbi.nlm.nih.gov/pubmed/12914782?ordinalpos=5&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1311	9	Kim KR, Kwon DY, Yoon SH, Kim WY, Kim KH.	2005	Purification, refolding, and characterization of recombinant Pseudomonas fluorescens lipase.	39	124-129	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=kim%20KR,%20kwon%20DY	n/a	1037
1312	216	Khumthong R, Angsuthanasombat C, Panyim S, Katzenmeier G.	2002	In vitro determination of dengue virus type 2 NS2B-NS3 protease activity with fluorescent peptide substrates.	35	206-212	http://www.ncbi.nlm.nih.gov/pubmed/12297031?ordinalpos=4&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1313	8	Kim BJ, Mangala SL, Hayashi K.	2005	Co-refolding of two peptide fragments derived from Agrobacterium tumefaciens beta-glucosidase with catalytic activity.	579	3075-80	http://www.ncbi.nlm.nih.gov/sites/entrez?db=pubmed&cmd=search&term=kim%20bj,%20mangala%20sl	n/a	1037
1314	69	Khandelwal P, Choudhury D, Birah A, Reddy MK, Gupta GP, Banerjee N.	2004	Insecticidal pilin subunit from the insect pathogen Xenorhabdus nematophila.	186	6465-6476	http://www.ncbi.nlm.nih.gov/pubmed/15375127?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1315	82	Goyal A, Seth D, Batra JK.	2002	Role of cis prolines 112 and 126 in the functional activity of ribonucleolytic toxin restrictocin.	295	812-817	http://www.ncbi.nlm.nih.gov/sites/entrez	n/a	1037
1316	184	Espinosa JM, Portal D, Lobo GS, Pereira CA, Alonso GD, Gómez EB, Lan GH, Pomar RV, Flawiá MM, Torres HN.	2003	Trypanosoma cruzi poly-zinc finger protein: a novel DNA/RNA-binding CCHC-zinc finger protein.	131	35-44	http://www.ncbi.nlm.nih.gov/pubmed/12967710?ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1317	7	Ernst S, Venkataraman G, Winkler S, Godavarti R, Langer R, Cooney CL, Sasisekharan R.	1996	Expression in Escherichia coli, purification and characterization of heparinase I from Flavobacterium heparinum.	315	589-597	http://www.ncbi.nlm.nih.gov/pubmed/8615834?ordinalpos=3&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1318	217	Funkenstein B, Dyman A, Lapidot Z, de Jesus-Ayson EG, Gertlerc A, Aysonb  F	2005	Expression and purification of a biologically active recombinant rabbitfish (Siganus guttatus) growth hormone	250	504 – 515	n/a	n/a	1037
1319	137	El-Guindy AS, Paek SY, Countryman J, Miller G.	2006	Identification of constitutive phosphorylation sites on the Epstein-Barr virus ZEBRA protein.	281	3085-3095	n/a	n/a	1037
1320	218	Lin CW, Lin KH, Lyu PC, Chen WJ.	2006	Japanese encephalitis virus NS2B-NS3 protease binding to phage-displayed human brain proteins with the domain of trypsin inhibitor and basic region leucine zipper.	116	106-113	http://www.ncbi.nlm.nih.gov/pubmed/16289409?ordinalpos=6&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVDocSum	n/a	1037
1321	14	Lim BL, Holmskov U.	1996	Expression of the carbohydrate recognition domain of bovine conglutinin and demonstration of its binding to iC3b and yeast mannan.	218	260-6	http://www.ncbi.nlm.nih.gov/pubmed/8573143?ordinalpos=&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.SmartSearch&log$=citationsensor	n/a	1037
1322	219	Fabbri BJ, Duff SM, Remsen EE, Chen YC, Anderson JC, CaJacob CA.	2005	The carboxyterminal processing protease of D1 protein: expression, purification and enzymology of the recombinant and native spinach proteins.	61	682-90	http://www.ncbi.nlm.nih.gov/sites/entrez	n/a	1037
